iter	Logloss
1513	0.4370727687
1514	0.4370643288
1515	0.437061024
1516	0.4370581295
1517	0.4370519044
1518	0.437044838
1519	0.4370378787
1520	0.4370333412
1521	0.4370273705
1522	0.4370208849
1523	0.437016932
1524	0.4370123398
1525	0.4370072588
1526	0.4370018953
1527	0.4369938505
1528	0.43698944
1529	0.4369852933
1530	0.4369787068
1531	0.4369713642
1532	0.4369663184
1533	0.43696087
1534	0.4369539287
1535	0.4369482967
1536	0.4369400716
1537	0.4369357716
1538	0.4369313713
1539	0.4369286771
1540	0.4369176545
1541	0.4369109639
1542	0.4369048543
1543	0.4369017542
1544	0.4368965413
1545	0.4368896484
1546	0.4368829364
1547	0.4368779016
1548	0.4368731295
1549	0.4368686164
1550	0.4368622159
1551	0.4368582082
1552	0.4368545778
1553	0.436851285
1554	0.4368492194
1555	0.4368451692
1556	0.4368422548
1557	0.4368381507
1558	0.4368333014
1559	0.4368273009
1560	0.4368246634
1561	0.4368214653
1562	0.436817384
1563	0.4368130644
1564	0.4368089662
1565	0.4368041111
1566	0.4367984448
1567	0.4367937558
1568	0.4367889587
1569	0.4367830366
1570	0.4367772855
1571	0.4367731293
1572	0.436767448
1573	0.436760294
1574	0.4367559945
1575	0.436750522
1576	0.4367450338
1577	0.4367389992
1578	0.4367353978
1579	0.4367308082
1580	0.4367241092
1581	0.4367194285
1582	0.4367150342
1583	0.4367104008
1584	0.4367047354
1585	0.4366993097
1586	0.4366931674
1587	0.4366861556
1588	0.4366810031
1589	0.4366744979
1590	0.4366677691
1591	0.4366601696
1592	0.4366551134
1593	0.4366493912
1594	0.4366439637
1595	0.4366395372
1596	0.4366346944
1597	0.4366300471
1598	0.4366249896
1599	0.4366193398
1600	0.4366128489
1601	0.4366079586
1602	0.4366027601
1603	0.4365975722
1604	0.436591617
1605	0.4365884072
1606	0.4365840701
1607	0.436579923
1608	0.4365753436
1609	0.4365700561
1610	0.4365659642
1611	0.4365601905
1612	0.4365555354
1613	0.4365501543
1614	0.4365436884
1615	0.4365396135
1616	0.4365316171
1617	0.4365254504
1618	0.4365209949
1619	0.4365177198
1620	0.4365121135
1621	0.4365076165
1622	0.43650445
1623	0.4365002631
1624	0.4364942587
1625	0.4364904858
1626	0.4364870321
1627	0.436480263
1628	0.4364743222
1629	0.4364700412
1630	0.436463793
1631	0.4364596685
1632	0.4364553439
1633	0.4364497887
1634	0.4364438194
1635	0.4364393247
1636	0.4364353216
1637	0.436430262
1638	0.4364251918
1639	0.4364215583
1640	0.4364177777
1641	0.4364134391
1642	0.4364087389
1643	0.4364046088
1644	0.4363999506
1645	0.4363953382
1646	0.4363918077
1647	0.4363867937
1648	0.4363833745
1649	0.4363775841
1650	0.4363721313
1651	0.4363690857
1652	0.4363639676
1653	0.4363569555
1654	0.4363521799
1655	0.4363474827
1656	0.4363415184
1657	0.4363355627
1658	0.436328949
1659	0.4363239433
1660	0.4363205501
1661	0.4363156252
1662	0.4363107684
1663	0.4363053107
1664	0.4363011957
1665	0.4362959014
1666	0.4362918108
1667	0.4362856213
1668	0.4362822547
1669	0.4362774735
1670	0.4362708168
1671	0.4362624889
1672	0.4362565379
1673	0.4362512333
1674	0.4362466377
1675	0.4362428072
1676	0.4362377554
1677	0.436233013
1678	0.4362291457
1679	0.436222929
1680	0.4362194421
1681	0.4362153765
1682	0.4362081395
1683	0.4362024132
1684	0.4361961102
1685	0.4361940141
1686	0.4361894256
1687	0.4361847767
1688	0.436178136
1689	0.4361724559
1690	0.436166474
1691	0.4361604242
1692	0.436155778
1693	0.4361521189
1694	0.4361468679
1695	0.4361427216
1696	0.4361374826
1697	0.4361330093
1698	0.4361251901
1699	0.4361210345
1700	0.4361174829
1701	0.4361133954
1702	0.4361076652
1703	0.4361031757
1704	0.4360964777
1705	0.4360907072
1706	0.4360877804
1707	0.4360817929
1708	0.436077697
1709	0.4360715925
1710	0.4360677459
1711	0.4360586506
1712	0.4360549596
1713	0.4360522318
1714	0.436045897
1715	0.436042977
1716	0.4360375629
1717	0.4360341341
1718	0.4360288958
1719	0.4360248986
1720	0.4360190385
1721	0.4360135549
1722	0.4360080067
1723	0.4360024649
1724	0.4359971465
1725	0.4359917533
1726	0.4359844364
1727	0.4359804626
1728	0.4359755894
1729	0.435971252
1730	0.4359667689
1731	0.4359624823
1732	0.4359585626
1733	0.4359535086
1734	0.4359493223
1735	0.4359425949
1736	0.4359369056
1737	0.4359321571
1738	0.4359269904
1739	0.4359197831
1740	0.4359153398
1741	0.435911456
1742	0.4359042054
1743	0.4359003458
1744	0.43589696
1745	0.435891369
1746	0.4358863003
1747	0.4358814347
1748	0.4358771572
1749	0.435871826
1750	0.4358656255
1751	0.4358619939
1752	0.4358558045
1753	0.4358484135
1754	0.4358441849
1755	0.435840833
1756	0.4358364952
1757	0.4358307486
1758	0.4358267612
1759	0.4358229934
1760	0.4358161052
1761	0.4358118856
1762	0.4358046134
1763	0.4357991356
1764	0.435795718
1765	0.435789701
1766	0.4357865533
1767	0.4357795593
1768	0.4357741746
1769	0.4357710148
1770	0.4357647894
1771	0.4357583453
1772	0.4357499774
1773	0.4357446177
1774	0.4357403041
1775	0.4357361552
1776	0.4357306826
1777	0.4357272195
1778	0.4357208005
1779	0.4357141237
1780	0.4357101779
1781	0.4357038934
1782	0.4356957551
1783	0.4356919123
1784	0.4356862902
1785	0.4356784428
1786	0.4356723906
1787	0.4356661142
1788	0.4356619661
1789	0.435657111
1790	0.4356517945
1791	0.435647141
1792	0.4356404068
1793	0.4356327368
1794	0.4356266832
1795	0.4356216934
1796	0.4356147258
1797	0.4356122062
1798	0.4356057383
1799	0.4356005322
1800	0.4355966721
1801	0.4355913779
1802	0.4355844258
1803	0.4355785007
1804	0.4355721671
1805	0.4355661875
1806	0.4355607977
1807	0.4355545215
1808	0.4355501056
1809	0.4355437157
1810	0.4355398734
1811	0.4355372455
1812	0.4355341257
1813	0.435529438
1814	0.4355241682
1815	0.4355184557
1816	0.4355145109
1817	0.4355101776
1818	0.4355055834
1819	0.4355004167
1820	0.4354922252
1821	0.4354874646
1822	0.4354833024
1823	0.4354776515
1824	0.4354747952
1825	0.4354686441
1826	0.4354647741
1827	0.435458619
1828	0.4354536028
1829	0.4354488763
1830	0.4354437705
1831	0.4354395592
1832	0.4354350299
1833	0.4354303366
1834	0.4354236762
1835	0.4354195815
1836	0.4354129725
1837	0.4354094897
1838	0.4354017787
1839	0.4353938578
1840	0.4353917247
1841	0.4353883705
1842	0.4353841484
1843	0.4353804353
1844	0.4353757499
1845	0.4353712421
1846	0.4353676966
1847	0.4353614043
1848	0.4353573702
1849	0.4353543421
1850	0.4353486894
1851	0.4353409599
1852	0.4353350901
1853	0.4353319211
1854	0.4353265703
1855	0.435319359
1856	0.4353116896
1857	0.4353065024
1858	0.4353032077
1859	0.4353012616
1860	0.4352967858
1861	0.4352867629
1862	0.435281158
1863	0.4352779422
1864	0.4352696639
1865	0.4352661743
1866	0.4352602392
1867	0.4352584885
1868	0.4352525976
1869	0.4352479359
1870	0.4352429093
1871	0.4352380803
1872	0.4352311797
1873	0.4352261623
1874	0.4352217334
1875	0.4352155237
1876	0.4352125735
1877	0.4352084284
1878	0.4352057017
1879	0.4352026055
1880	0.4351978912
1881	0.4351899466
1882	0.4351864289
1883	0.4351832518
1884	0.4351767862
1885	0.4351720146
1886	0.4351685272
1887	0.4351645576
1888	0.4351617756
1889	0.4351560779
1890	0.4351512491
1891	0.4351474178
1892	0.435142902
1893	0.4351378543
1894	0.4351355932
1895	0.4351321741
1896	0.4351253763
1897	0.4351204346
1898	0.4351133179
1899	0.4351104049
1900	0.4351060043
1901	0.4351031855
1902	0.4350990734
1903	0.435092959
1904	0.4350875327
1905	0.4350817289
1906	0.4350798245
1907	0.4350746116
1908	0.4350693436
1909	0.4350650781
1910	0.4350586545
1911	0.4350551258
1912	0.4350497388
1913	0.4350437126
1914	0.4350392263
1915	0.4350314082
1916	0.4350281525
1917	0.4350231413
1918	0.4350208425
1919	0.4350165395
1920	0.4350115339
1921	0.4350068479
1922	0.4350014699
1923	0.4349993556
1924	0.4349962477
1925	0.4349894785
1926	0.4349846754
1927	0.4349819928
1928	0.4349783223
1929	0.4349731164
1930	0.4349685596
1931	0.4349657242
1932	0.4349608581
1933	0.4349555233
1934	0.4349501078
1935	0.4349467041
1936	0.4349421428
1937	0.4349367164
1938	0.4349319303
1939	0.4349276228
1940	0.4349242271
1941	0.4349183291
1942	0.4349121298
1943	0.4349077967
1944	0.4349028111
1945	0.4348987695
1946	0.4348951251
1947	0.4348901358
1948	0.4348857135
1949	0.4348797369
1950	0.4348740118
1951	0.4348704568
1952	0.4348664306
1953	0.4348596692
1954	0.4348546774
1955	0.4348500589
1956	0.4348436863
1957	0.4348402168
1958	0.4348336511
1959	0.4348293841
1960	0.4348237048
1961	0.4348188993
1962	0.4348150689
1963	0.4348091179
1964	0.4348055349
1965	0.4347995143
1966	0.434795761
1967	0.4347922391
1968	0.4347862705
1969	0.4347819994
1970	0.4347779246
1971	0.4347731838
1972	0.4347672081
1973	0.4347613605
1974	0.4347555235
1975	0.434753298
1976	0.4347483232
1977	0.4347432341
1978	0.4347390927
1979	0.4347333453
1980	0.4347271311
1981	0.4347233786
1982	0.4347195829
1983	0.434714211
1984	0.4347112747
1985	0.4347054194
1986	0.4347008298
1987	0.4346968072
1988	0.4346906616
1989	0.434685678
1990	0.4346844345
1991	0.4346817248
1992	0.4346765298
1993	0.4346738711
1994	0.4346690193
1995	0.4346646699
1996	0.4346579822
1997	0.4346537805
1998	0.4346491594
1999	0.4346444084
2000	0.4346429814
2001	0.4346343419
2002	0.4346280423
2003	0.434625885
2004	0.4346192807
2005	0.4346151724
2006	0.4346094722
2007	0.4346061925
2008	0.4346009575
2009	0.4345968135
2010	0.4345914653
2011	0.4345870641
2012	0.4345817565
2013	0.4345767979
2014	0.4345735207
2015	0.4345687677
2016	0.4345638231
2017	0.4345598509
2018	0.4345567233
2019	0.4345521975
2020	0.434549124
2021	0.4345441432
2022	0.4345394262
2023	0.4345330364
2024	0.4345290195
2025	0.4345237363
2026	0.4345195218
2027	0.4345151985
2028	0.4345105555
2029	0.4345052287
2030	0.4345005621
2031	0.4344953994
2032	0.4344909555
2033	0.4344852198
2034	0.4344812338
2035	0.43447932
2036	0.4344749715
2037	0.4344680356
2038	0.4344611221
2039	0.4344567903
2040	0.4344513703
2041	0.4344461974
2042	0.4344397798
2043	0.4344354354
2044	0.4344304698
2045	0.4344263621
2046	0.4344217717
2047	0.4344172087
2048	0.4344134139
2049	0.4344103103
2050	0.4344064707
2051	0.4344024292
2052	0.4343983858
2053	0.4343948414
2054	0.4343915611
2055	0.4343857073
2056	0.4343805309
2057	0.4343742502
2058	0.4343682862
2059	0.4343633602
2060	0.434359904
2061	0.434354048
2062	0.4343502004
2063	0.434345809
2064	0.4343401454
2065	0.434334971
2066	0.4343284869
2067	0.4343229935
2068	0.4343177855
2069	0.434314074
2070	0.4343101902
2071	0.4343061374
2072	0.434302872
2073	0.4342982911
2074	0.4342956123
2075	0.4342912905
2076	0.4342874322
2077	0.4342832662
2078	0.4342793079
2079	0.4342739067
2080	0.4342702582
2081	0.4342640592
2082	0.4342611926
2083	0.4342545195
2084	0.4342504737
2085	0.4342462842
2086	0.4342416922
2087	0.4342365457
2088	0.434230477
2089	0.4342268876
2090	0.4342207658
2091	0.4342163925
2092	0.4342103226
2093	0.4342085157
2094	0.4342059139
2095	0.4341989719
2096	0.4341940508
2097	0.4341903785
2098	0.4341883593
2099	0.4341850176
2100	0.4341798714
2101	0.4341719119
2102	0.4341669907
2103	0.4341635876
2104	0.4341607186
2105	0.4341562096
2106	0.4341525897
2107	0.434149514
2108	0.4341443736
2109	0.4341427528
2110	0.4341385955
2111	0.434134036
2112	0.4341289147
2113	0.4341231098
2114	0.4341196724
2115	0.4341150524
2116	0.4341084305
2117	0.4341047662
2118	0.4340989233
2119	0.4340938443
2120	0.4340891396
2121	0.434085892
2122	0.4340824643
2123	0.4340779381
2124	0.4340731959
2125	0.4340707284
2126	0.4340639385
2127	0.4340590741
2128	0.4340558674
2129	0.4340518318
2130	0.434048485
2131	0.4340444329
2132	0.4340370454
2133	0.4340326847
2134	0.4340275036
2135	0.4340237757
2136	0.434017813
2137	0.4340141443
2138	0.4340075166
2139	0.434004084
2140	0.4340010448
2141	0.4339971029
2142	0.4339912034
2143	0.4339843519
2144	0.433980764
2145	0.4339754517
2146	0.4339701601
2147	0.4339659017
2148	0.433961318
2149	0.4339579934
2150	0.4339544609
2151	0.4339503843
2152	0.4339429954
2153	0.433936471
2154	0.4339311593
2155	0.4339281022
2156	0.4339253935
2157	0.4339179769
2158	0.4339144416
2159	0.4339110157
2160	0.4339053256
2161	0.4339004274
2162	0.4338929231
2163	0.4338885088
2164	0.4338850482
2165	0.4338823744
2166	0.4338785391
2167	0.4338742602
2168	0.4338704684
2169	0.4338657014
2170	0.433861565
2171	0.4338578021
2172	0.4338510557
2173	0.4338460221
2174	0.4338421649
2175	0.4338378173
2176	0.4338317613
2177	0.4338256632
2178	0.4338193968
2179	0.4338155109
2180	0.4338131252
2181	0.4338088444
2182	0.4338047101
2183	0.4338005741
2184	0.4337984849
2185	0.4337955585
2186	0.433793481
2187	0.4337908006
2188	0.4337874962
2189	0.4337836325
2190	0.4337790928
2191	0.43377471
2192	0.4337685319
2193	0.4337631309
2194	0.4337573649
2195	0.4337551511
2196	0.433747805
2197	0.4337454817
2198	0.4337393362
2199	0.4337325291
2200	0.4337289849
2201	0.4337239464
2202	0.4337196205
2203	0.4337160201
2204	0.433711399
2205	0.4337098988
2206	0.4337051701
2207	0.4336993972
2208	0.4336937633
2209	0.4336909027
2210	0.4336862599
2211	0.4336807986
2212	0.433676031
2213	0.433673743
2214	0.4336650396
2215	0.4336593099
2216	0.4336549865
2217	0.4336525514
2218	0.433647891
2219	0.4336431208
2220	0.4336403036
2221	0.4336366235
2222	0.4336332258
2223	0.4336276459
2224	0.4336209198
2225	0.433617831
2226	0.4336141934
2227	0.4336083271
2228	0.4336053161
2229	0.4336007271
2230	0.4335916688
2231	0.433588662
2232	0.4335841512
2233	0.4335778668
2234	0.4335751132
2235	0.4335713606
2236	0.4335677852
2237	0.4335625145
2238	0.4335584864
2239	0.4335563716
2240	0.4335504809
2241	0.4335465351
2242	0.4335422488
2243	0.4335363418
2244	0.4335301195
2245	0.433526704
2246	0.433523491
2247	0.4335198249
2248	0.433516338
2249	0.4335136025
2250	0.4335071563
2251	0.4335055705
2252	0.4334994138
2253	0.4334954821
2254	0.4334896923
2255	0.4334858221
2256	0.4334801017
2257	0.4334768608
2258	0.4334748892
2259	0.4334728618
2260	0.4334685329
2261	0.4334635392
2262	0.4334581568
2263	0.4334527268
2264	0.4334486105
2265	0.4334430671
2266	0.4334413153
2267	0.4334391698
2268	0.4334361821
2269	0.4334319477
2270	0.4334276311
2271	0.4334223098
2272	0.4334178337
2273	0.4334128393
2274	0.4334095343
2275	0.4334065543
2276	0.4334026777
2277	0.4334000686
2278	0.4333980978
2279	0.4333945554
2280	0.4333894484
2281	0.4333860516
2282	0.4333804222
2283	0.4333787317
2284	0.4333761475
2285	0.4333712469
2286	0.4333690316
2287	0.4333644429
2288	0.4333582043
2289	0.4333526639
2290	0.4333499092
2291	0.4333438297
2292	0.4333395621
2293	0.4333350058
2294	0.4333325999
2295	0.433326301
2296	0.4333226797
2297	0.4333185514
2298	0.433313726
2299	0.4333096147
2300	0.4333054156
2301	0.4333018893
2302	0.4332968578
2303	0.4332929468
2304	0.433288994
2305	0.4332825479
2306	0.4332788277
2307	0.4332745467
2308	0.433269664
2309	0.4332662332
2310	0.4332639419
2311	0.4332604019
2312	0.4332570505
2313	0.4332509659
2314	0.4332465653
2315	0.4332430158
2316	0.4332403141
2317	0.4332354862
2318	0.4332306142
2319	0.4332257561
2320	0.4332198962
2321	0.4332174129
2322	0.4332136207
2323	0.4332082545
2324	0.433202957
2325	0.433200169
2326	0.4331954282
2327	0.4331899498
2328	0.4331852828
2329	0.4331820668
2330	0.4331780008
2331	0.4331745447
2332	0.4331718166
2333	0.433168073
2334	0.4331601923
2335	0.4331588704
2336	0.4331573528
2337	0.4331532871
2338	0.4331485392
2339	0.4331426351
2340	0.4331371738
2341	0.4331316444
2342	0.4331270501
2343	0.4331227062
2344	0.4331181994
2345	0.4331138486
2346	0.4331091042
2347	0.4331064859
2348	0.4331004274
2349	0.4330943103
2350	0.4330909133
2351	0.4330847225
2352	0.4330814983
2353	0.4330766276
2354	0.4330729961
2355	0.4330696781
2356	0.4330636786
2357	0.4330587921
2358	0.4330546166
2359	0.4330486219
2360	0.4330441629
2361	0.4330387051
2362	0.4330339376
2363	0.4330288965
2364	0.4330243195
2365	0.4330205806
2366	0.4330171699
2367	0.4330139578
2368	0.4330098866
2369	0.433005512
2370	0.4330031959
2371	0.432999372
2372	0.4329951167
2373	0.4329914217
2374	0.4329859961
2375	0.4329823983
2376	0.4329764328
2377	0.4329703039
2378	0.432964705
2379	0.4329595372
2380	0.4329509642
2381	0.4329465166
2382	0.4329412872
2383	0.4329385398
2384	0.43293506
2385	0.4329325297
2386	0.432929094
2387	0.4329242117
2388	0.4329199027
2389	0.4329151833
2390	0.4329103505
2391	0.4329064991
2392	0.4329040005
2393	0.432900435
2394	0.4328992294
2395	0.4328932645
2396	0.4328900412
2397	0.4328870259
2398	0.4328832166
2399	0.4328782301
2400	0.4328726208
2401	0.4328690072
2402	0.4328648415
2403	0.4328605263
2404	0.4328554121
2405	0.4328517234
2406	0.432843376
2407	0.4328399482
2408	0.4328365503
2409	0.4328335679
2410	0.4328313566
2411	0.4328262308
2412	0.4328221678
2413	0.432816069
2414	0.4328124291
2415	0.4328089145
2416	0.4328045069
2417	0.4328012444
2418	0.4327972542
2419	0.4327938779
2420	0.4327890698
2421	0.4327850407
2422	0.4327813356
2423	0.432778913
2424	0.4327771106
2425	0.4327721864
2426	0.4327662039
2427	0.4327619376
2428	0.4327571237
2429	0.4327544477
2430	0.4327504617
2431	0.4327483217
2432	0.4327427247
2433	0.4327385645
2434	0.4327352049
2435	0.4327301713
2436	0.4327280228
2437	0.4327239468
2438	0.4327218528
2439	0.4327194799
2440	0.4327149184
2441	0.4327087672
2442	0.4327046815
2443	0.4326994142
2444	0.4326960606
2445	0.4326934773
2446	0.432688372
2447	0.4326847098
2448	0.4326805428
2449	0.4326781068
2450	0.4326740522
2451	0.4326697063
2452	0.4326666739
2453	0.4326635044
2454	0.4326606322
2455	0.4326569993
2456	0.4326523881
2457	0.4326490264
2458	0.4326458246
2459	0.432643319
2460	0.4326404168
2461	0.4326377865
2462	0.4326320264
2463	0.4326290148
2464	0.4326260181
2465	0.4326230017
2466	0.4326190648
2467	0.4326155038
2468	0.4326078149
2469	0.4326032726
2470	0.4325986709
2471	0.4325941063
2472	0.4325877465
2473	0.4325800844
2474	0.432574976
2475	0.4325713459
2476	0.4325677657
2477	0.4325645952
2478	0.4325602685
2479	0.4325550565
2480	0.4325528635
2481	0.432549065
2482	0.432543673
2483	0.4325410989
2484	0.4325371384
2485	0.4325293446
2486	0.4325252276
2487	0.4325214806
2488	0.4325175774
2489	0.4325154397
2490	0.432509409
2491	0.4325036945
2492	0.4325006912
2493	0.4324982962
2494	0.432494825
2495	0.4324913737
2496	0.4324873245
2497	0.432484579
2498	0.4324788933
2499	0.4324741812
2500	0.4324711286
2501	0.4324684444
2502	0.4324640113
2503	0.4324605783
2504	0.4324572082
2505	0.4324520145
2506	0.4324491695
2507	0.4324462917
2508	0.4324442844
2509	0.4324415512
2510	0.4324401072
2511	0.432435945
2512	0.4324297282
2513	0.4324214126
2514	0.4324200214
2515	0.4324179706
2516	0.4324157891
2517	0.4324133985
2518	0.4324123068
2519	0.432404974
2520	0.4324036487
2521	0.4323996151
2522	0.4323984533
2523	0.4323940813
2524	0.4323894049
2525	0.432386469
2526	0.4323841374
2527	0.4323785619
2528	0.4323728799
2529	0.4323657563
2530	0.4323611919
2531	0.4323570096
2532	0.43235146
2533	0.4323439257
2534	0.4323385383
2535	0.4323315415
2536	0.4323266911
2537	0.4323250525
2538	0.4323199063
2539	0.4323138735
2540	0.4323115066
2541	0.4323060621
2542	0.4323035785
2543	0.4322991579
2544	0.4322921192
2545	0.432286329
2546	0.4322821084
2547	0.4322744491
2548	0.4322703478
2549	0.4322654037
2550	0.4322615422
2551	0.4322567205
2552	0.4322530039
2553	0.4322494817
2554	0.4322451481
2555	0.4322378118
2556	0.4322350139
2557	0.4322275988
2558	0.4322243624
2559	0.432220516
2560	0.4322191802
2561	0.4322152501
2562	0.4322116186
2563	0.4322070241
2564	0.4322007996
2565	0.4321975843
2566	0.432193922
2567	0.4321893922
2568	0.4321832143
2569	0.4321787423
2570	0.4321738032
2571	0.4321711179
2572	0.432168235
2573	0.432161731
2574	0.432157989
2575	0.432155077
2576	0.4321518029
2577	0.4321481653
2578	0.4321439025
2579	0.4321396277
2580	0.432138111
2581	0.432136403
2582	0.4321341906
2583	0.4321300009
2584	0.4321283195
2585	0.4321223315
2586	0.4321208813
2587	0.4321158395
2588	0.4321134909
2589	0.4321102296
2590	0.4321079844
2591	0.4321043219
2592	0.4320990711
2593	0.4320965301
2594	0.4320947375
2595	0.4320908648
2596	0.4320855652
2597	0.4320795394
2598	0.4320754787
2599	0.4320696645
2600	0.4320670677
2601	0.4320617323
2602	0.4320561995
2603	0.4320505305
2604	0.4320454614
2605	0.4320422904
2606	0.4320384334
2607	0.4320337965
2608	0.4320300161
2609	0.4320276872
2610	0.4320229487
2611	0.4320201083
2612	0.4320186439
2613	0.4320154479
2614	0.4320120658
2615	0.4320071397
2616	0.4319992521
2617	0.4319965464
2618	0.4319926721
2619	0.4319886096
2620	0.4319843925
2621	0.4319789405
2622	0.4319764946
2623	0.4319721524
2624	0.4319678603
2625	0.4319659833
2626	0.4319624393
2627	0.4319558609
2628	0.4319548127
2629	0.4319490711
2630	0.4319434603
2631	0.4319362549
2632	0.4319326697
2633	0.4319312744
2634	0.4319266343
2635	0.4319218888
2636	0.4319188029
2637	0.431913879
2638	0.431910504
2639	0.4319080025
2640	0.4319046019
2641	0.4319007016
2642	0.4318965525
2643	0.4318927396
2644	0.4318858426
2645	0.4318829698
2646	0.4318816029
2647	0.4318794994
2648	0.4318754735
2649	0.4318713512
2650	0.4318658139
2651	0.4318613797
2652	0.4318571493
2653	0.4318531803
2654	0.4318511006
2655	0.4318478616
2656	0.4318427496
2657	0.4318384953
2658	0.4318360136
2659	0.4318340776
2660	0.4318312309
2661	0.4318277195
2662	0.4318249047
2663	0.4318219653
2664	0.4318171651
2665	0.4318113599
2666	0.4318069248
2667	0.4318019518
2668	0.4317979333
2669	0.4317952785
2670	0.4317912725
2671	0.4317855377
2672	0.4317821468
2673	0.4317792286
2674	0.4317764504
2675	0.4317725202
2676	0.4317667543
2677	0.4317627226
2678	0.4317573782
2679	0.4317530035
2680	0.431750479
2681	0.4317469253
2682	0.431742841
2683	0.4317382247
2684	0.4317351938
2685	0.4317325234
2686	0.4317279224
2687	0.4317249679
2688	0.4317216297
2689	0.4317162272
2690	0.4317086832
2691	0.431703149
2692	0.4316992377
2693	0.4316980454
2694	0.431696701
2695	0.4316938267
2696	0.4316908956
2697	0.4316869268
2698	0.4316833108
2699	0.4316781709
2700	0.4316746989
2701	0.4316708325
2702	0.4316649284
2703	0.4316615033
2704	0.4316590392
2705	0.431653708
2706	0.4316510274
2707	0.431645944
2708	0.4316430836
2709	0.4316394333
2710	0.4316344185
2711	0.431630818
2712	0.4316270293
2713	0.4316228171
2714	0.4316186405
2715	0.4316156084
2716	0.4316087753
2717	0.4316052451
2718	0.4316022685
2719	0.4315984588
2720	0.431593995
2721	0.4315893268
2722	0.4315874325
2723	0.4315829513
2724	0.4315796086
2725	0.4315748819
2726	0.4315715301
2727	0.4315679106
2728	0.4315655094
2729	0.4315576565
2730	0.4315539565
2731	0.431548344
2732	0.4315458228
2733	0.4315424541
2734	0.4315374404
2735	0.4315323005
2736	0.4315289389
2737	0.4315258793
2738	0.4315211785
2739	0.4315166708
2740	0.4315156383
2741	0.431511694
2742	0.4315076204
2743	0.4315053462
2744	0.4315020195
2745	0.4314999188
2746	0.4314968689
2747	0.4314934468
2748	0.4314872168
2749	0.4314829085
2750	0.4314795847
2751	0.431473317
2752	0.4314700181
2753	0.4314655436
2754	0.4314602254
2755	0.431453864
2756	0.431448498
2757	0.4314426492
2758	0.4314403116
2759	0.4314364975
2760	0.4314318298
2761	0.4314288629
2762	0.4314255123
2763	0.4314221559
2764	0.4314184122
2765	0.4314131154
2766	0.4314078992
2767	0.4314035763
2768	0.4313970665
2769	0.4313933984
2770	0.4313884856
2771	0.4313847119
2772	0.4313800098
2773	0.4313748504
2774	0.4313705788
2775	0.4313646044
2776	0.4313613254
2777	0.4313567158
2778	0.4313538272
2779	0.4313493009
2780	0.4313468711
2781	0.4313424245
2782	0.4313383617
2783	0.4313366109
2784	0.4313330875
2785	0.4313299547
2786	0.4313283075
2787	0.4313243081
2788	0.4313196273
2789	0.4313163297
2790	0.4313098022
2791	0.431305965
2792	0.4313019508
2793	0.431297231
2794	0.4312965191
2795	0.4312929817
2796	0.4312884861
2797	0.4312845048
2798	0.4312808818
2799	0.43127539
2800	0.4312713609
2801	0.4312689266
2802	0.4312651144
2803	0.4312622904
2804	0.4312582574
2805	0.4312523234
2806	0.4312492503
2807	0.4312413787
2808	0.4312371776
2809	0.4312352051
2810	0.4312314877
2811	0.4312268845
2812	0.4312230461
2813	0.4312182947
2814	0.4312135559
2815	0.4312110129
2816	0.4312030322
2817	0.4311966331
2818	0.4311921937
2819	0.4311877377
2820	0.4311853365
2821	0.4311825463
2822	0.4311791145
2823	0.4311746609
2824	0.431170551
2825	0.4311682976
2826	0.431164782
2827	0.4311613403
2828	0.4311558184
2829	0.4311494987
2830	0.4311447956
2831	0.4311413326
2832	0.4311379011
2833	0.431132911
2834	0.4311285418
2835	0.431125523
2836	0.431120431
2837	0.4311146558
2838	0.4311104114
2839	0.4311063243
2840	0.4311018874
2841	0.4310966158
2842	0.4310928443
2843	0.4310900213
2844	0.4310871771
2845	0.4310857378
2846	0.431079603
2847	0.4310759472
2848	0.4310710901
2849	0.431067239
2850	0.431063852
2851	0.4310607008
2852	0.4310583933
2853	0.4310500623
2854	0.4310446754
2855	0.4310389572
2856	0.431035046
2857	0.4310329168
2858	0.4310281655
2859	0.4310234801
2860	0.4310195249
2861	0.4310140974
2862	0.4310099203
2863	0.4310082684
2864	0.4310059513
2865	0.4310027449
2866	0.4309986645
2867	0.4309925456
2868	0.4309894514
2869	0.4309871454
2870	0.4309840825
2871	0.4309797968
2872	0.4309775764
2873	0.4309734736
2874	0.4309708541
2875	0.4309647075
2876	0.4309606889
2877	0.4309584104
2878	0.4309556136
2879	0.4309517561
2880	0.4309478301
2881	0.4309425164
2882	0.4309379032
2883	0.4309347993
2884	0.4309311458
2885	0.4309269411
2886	0.4309237419
2887	0.430922608
2888	0.4309175832
2889	0.4309142756
2890	0.4309098705
2891	0.4309062566
2892	0.4309037331
2893	0.4308967776
2894	0.4308927526
2895	0.4308871508
2896	0.4308837912
2897	0.4308757054
2898	0.4308742529
2899	0.4308729342
2900	0.430868717
2901	0.4308638091
2902	0.4308591236
2903	0.4308530267
2904	0.4308486636
2905	0.4308450019
2906	0.4308381921
2907	0.4308338881
2908	0.430831883
2909	0.4308290123
2910	0.4308271702
2911	0.4308243487
2912	0.4308193954
2913	0.4308147799
2914	0.430811507
2915	0.4308048419
2916	0.4307996604
2917	0.4307967587
2918	0.4307915825
2919	0.4307874491
2920	0.4307817163
2921	0.4307786883
2922	0.4307757595
2923	0.4307743229
2924	0.4307693786
2925	0.4307654868
