iter	Passed	Remaining
3237	17664	6884
3238	17670	6879
3239	17676	6874
3240	17682	6868
3241	17687	6863
3242	17692	6857
3243	17698	6852
3244	17703	6846
3245	17708	6841
3246	17714	6835
3247	17719	6830
3248	17725	6825
3249	17731	6819
3250	17737	6814
3251	17742	6808
3252	17748	6803
3253	17753	6798
3254	17760	6793
3255	17766	6787
3256	17771	6782
3257	17778	6777
3258	17783	6771
3259	17789	6766
3260	17795	6761
3261	17801	6755
3262	17806	6750
3263	17812	6745
3264	17818	6739
3265	17824	6734
3266	17832	6730
3267	17838	6724
3268	17844	6719
3269	17850	6714
3270	17855	6708
3271	17862	6703
3272	17867	6698
3273	17874	6693
3274	17880	6688
3275	17886	6682
3276	17891	6677
3277	17897	6671
3278	17902	6666
3279	17908	6661
3280	17914	6655
3281	17920	6650
3282	17926	6645
3283	17932	6640
3284	17938	6634
3285	17945	6629
3286	17950	6624
3287	17956	6618
3288	17963	6613
3289	17969	6608
3290	17975	6603
3291	17981	6598
3292	17986	6592
3293	17992	6587
3294	17997	6581
3295	18003	6576
3296	18009	6571
3297	18014	6565
3298	18021	6560
3299	18028	6555
3300	18033	6550
3301	18038	6544
3302	18044	6539
3303	18050	6533
3304	18056	6528
3305	18061	6522
3306	18066	6517
3307	18072	6512
3308	18078	6506
3309	18084	6501
3310	18089	6496
3311	18095	6490
3312	18099	6484
3313	18105	6479
3314	18110	6473
3315	18115	6468
3316	18122	6463
3317	18129	6458
3318	18134	6452
3319	18141	6447
3320	18147	6442
3321	18152	6437
3322	18158	6431
3323	18164	6426
3324	18170	6421
3325	18176	6416
3326	18182	6410
3327	18188	6405
3328	18193	6399
3329	18199	6394
3330	18205	6389
3331	18211	6383
3332	18217	6378
3333	18225	6373
3334	18231	6368
3335	18237	6363
3336	18243	6358
3337	18249	6352
3338	18255	6347
3339	18260	6342
3340	18266	6336
3341	18273	6331
3342	18279	6326
3343	18284	6320
3344	18290	6315
3345	18295	6310
3346	18301	6304
3347	18307	6299
3348	18312	6293
3349	18318	6288
3350	18325	6283
3351	18331	6278
3352	18337	6272
3353	18342	6267
3354	18347	6261
3355	18354	6256
3356	18359	6251
3357	18365	6245
3358	18370	6240
3359	18376	6234
3360	18381	6229
3361	18386	6223
3362	18391	6218
3363	18397	6212
3364	18402	6207
3365	18408	6201
3366	18413	6196
3367	18420	6191
3368	18426	6185
3369	18431	6180
3370	18437	6174
3371	18442	6169
3372	18448	6163
3373	18453	6158
3374	18458	6152
3375	18464	6147
3376	18470	6142
3377	18476	6136
3378	18481	6131
3379	18486	6125
3380	18491	6120
3381	18497	6114
3382	18503	6109
3383	18508	6103
3384	18514	6098
3385	18521	6093
3386	18527	6088
3387	18533	6083
3388	18539	6077
3389	18544	6072
3390	18550	6066
3391	18556	6061
3392	18561	6056
3393	18567	6050
3394	18573	6045
3395	18579	6039
3396	18584	6034
3397	18590	6028
3398	18595	6023
3399	18601	6018
3400	18606	6012
3401	18612	6007
3402	18619	6002
3403	18624	5996
3404	18630	5991
3405	18636	5986
3406	18641	5980
3407	18648	5975
3408	18653	5969
3409	18659	5964
3410	18665	5959
3411	18672	5954
3412	18677	5948
3413	18683	5943
3414	18688	5937
3415	18694	5932
3416	18700	5926
3417	18705	5921
3418	18711	5916
3419	18718	5911
3420	18724	5905
3421	18730	5900
3422	18736	5895
3423	18740	5889
3424	18746	5883
3425	18751	5878
3426	18757	5872
3427	18763	5867
3428	18769	5862
3429	18774	5856
3430	18780	5851
3431	18785	5845
3432	18790	5840
3433	18796	5834
3434	18801	5829
3435	18807	5823
3436	18814	5818
3437	18820	5813
3438	18826	5808
3439	18831	5802
3440	18837	5797
3441	18842	5791
3442	18848	5786
3443	18853	5780
3444	18859	5775
3445	18864	5770
3446	18870	5764
3447	18875	5759
3448	18881	5753
3449	18886	5748
3450	18892	5742
3451	18897	5737
3452	18902	5731
3453	18908	5726
3454	18915	5721
3455	18920	5715
3456	18926	5710
3457	18931	5704
3458	18937	5699
3459	18942	5693
3460	18947	5688
3461	18952	5682
3462	18958	5677
3463	18964	5671
3464	18969	5666
3465	18974	5660
3466	18980	5655
3467	18985	5649
3468	18992	5644
3469	18997	5639
3470	19003	5633
3471	19010	5628
3472	19016	5623
3473	19022	5618
3474	19028	5612
3475	19033	5607
3476	19039	5601
3477	19045	5596
3478	19050	5590
3479	19056	5585
3480	19062	5580
3481	19068	5574
3482	19073	5569
3483	19079	5563
3484	19085	5558
3485	19091	5553
3486	19096	5547
3487	19102	5542
3488	19109	5537
3489	19115	5531
3490	19120	5526
3491	19127	5521
3492	19132	5515
3493	19138	5510
3494	19144	5504
3495	19149	5499
3496	19155	5494
3497	19161	5488
3498	19167	5483
3499	19173	5478
3500	19178	5472
3501	19183	5466
3502	19189	5461
3503	19194	5456
3504	19200	5450
3505	19207	5445
3506	19213	5440
3507	19219	5434
3508	19225	5429
3509	19230	5423
3510	19235	5418
3511	19241	5412
3512	19246	5407
3513	19252	5402
3514	19257	5396
3515	19264	5391
3516	19269	5385
3517	19275	5380
3518	19280	5374
3519	19286	5369
3520	19291	5363
3521	19296	5358
3522	19302	5352
3523	19309	5347
3524	19314	5342
3525	19319	5336
3526	19325	5331
3527	19330	5325
3528	19336	5320
3529	19341	5314
3530	19347	5309
3531	19353	5304
3532	19359	5298
3533	19364	5293
3534	19370	5287
3535	19376	5282
3536	19381	5277
3537	19388	5271
3538	19393	5266
3539	19399	5260
3540	19406	5255
3541	19412	5250
3542	19417	5244
3543	19423	5239
3544	19429	5234
3545	19435	5228
3546	19441	5223
3547	19446	5217
3548	19452	5212
3549	19459	5207
3550	19464	5201
3551	19470	5196
3552	19475	5191
3553	19481	5185
3554	19486	5179
3555	19491	5174
3556	19497	5169
3557	19504	5164
3558	19511	5158
3559	19516	5153
3560	19522	5147
3561	19527	5142
3562	19532	5136
3563	19537	5131
3564	19543	5125
3565	19548	5120
3566	19555	5114
3567	19561	5109
3568	19566	5104
3569	19571	5098
3570	19576	5092
3571	19582	5087
3572	19587	5081
3573	19592	5076
3574	19599	5071
3575	19605	5065
3576	19610	5060
3577	19615	5054
3578	19621	5049
3579	19627	5043
3580	19632	5038
3581	19638	5032
3582	19643	5027
3583	19649	5021
3584	19654	5016
3585	19659	5010
3586	19665	5005
3587	19670	4999
3588	19675	4994
3589	19681	4988
3590	19686	4983
3591	19692	4977
3592	19698	4972
3593	19704	4967
3594	19709	4961
3595	19715	4956
3596	19721	4950
3597	19726	4945
3598	19732	4939
3599	19737	4934
3600	19742	4928
3601	19748	4923
3602	19754	4918
3603	19759	4912
3604	19765	4906
3605	19770	4901
3606	19775	4895
3607	19781	4890
3608	19786	4884
3609	19791	4879
3610	19798	4874
3611	19803	4868
3612	19809	4863
3613	19814	4857
3614	19820	4852
3615	19825	4846
3616	19831	4841
3617	19836	4835
3618	19841	4830
3619	19847	4824
3620	19852	4819
3621	19857	4813
3622	19863	4808
3623	19868	4802
3624	19873	4797
3625	19879	4791
3626	19884	4786
3627	19889	4780
3628	19895	4775
3629	19901	4769
3630	19907	4764
3631	19912	4758
3632	19918	4753
3633	19923	4747
3634	19929	4742
3635	19934	4736
3636	19940	4731
3637	19946	4726
3638	19951	4720
3639	19956	4715
3640	19962	4709
3641	19967	4704
3642	19973	4698
3643	19979	4693
3644	19984	4687
3645	19990	4682
3646	19997	4677
3647	20003	4671
3648	20008	4666
3649	20015	4661
3650	20020	4655
3651	20026	4650
3652	20032	4644
3653	20038	4639
3654	20044	4634
3655	20050	4628
3656	20056	4623
3657	20063	4618
3658	20069	4612
3659	20075	4607
3660	20080	4601
3661	20086	4596
3662	20093	4591
3663	20099	4586
3664	20105	4580
3665	20111	4575
3666	20117	4569
3667	20122	4564
3668	20128	4558
3669	20133	4553
3670	20139	4548
3671	20146	4542
3672	20152	4537
3673	20158	4532
3674	20164	4526
3675	20170	4521
3676	20177	4516
3677	20182	4510
3678	20189	4505
3679	20195	4500
3680	20202	4494
3681	20208	4489
3682	20213	4484
3683	20219	4478
3684	20226	4473
3685	20231	4467
3686	20238	4462
3687	20244	4457
3688	20251	4452
3689	20257	4446
3690	20263	4441
3691	20268	4435
3692	20274	4430
3693	20279	4424
3694	20285	4419
3695	20291	4414
3696	20297	4408
3697	20302	4403
3698	20309	4397
3699	20314	4392
3700	20320	4386
3701	20326	4381
3702	20331	4375
3703	20337	4370
3704	20343	4365
3705	20349	4359
3706	20355	4354
3707	20360	4348
3708	20365	4343
3709	20371	4337
3710	20377	4332
3711	20382	4326
3712	20388	4321
3713	20394	4316
3714	20400	4310
3715	20406	4305
3716	20412	4299
3717	20417	4294
3718	20423	4289
3719	20429	4283
3720	20435	4278
3721	20441	4272
3722	20447	4267
3723	20453	4262
3724	20459	4256
3725	20464	4251
3726	20470	4245
3727	20475	4240
3728	20481	4234
3729	20487	4229
3730	20493	4224
3731	20499	4218
3732	20504	4213
3733	20510	4207
3734	20516	4202
3735	20522	4196
3736	20528	4191
3737	20535	4186
3738	20540	4180
3739	20546	4175
3740	20553	4169
3741	20558	4164
3742	20563	4158
3743	20569	4153
3744	20574	4147
3745	20582	4142
3746	20588	4137
3747	20594	4132
3748	20599	4126
3749	20605	4121
3750	20610	4115
3751	20615	4110
3752	20621	4104
3753	20627	4099
3754	20632	4093
3755	20639	4088
3756	20644	4082
3757	20650	4077
3758	20655	4071
3759	20660	4066
3760	20666	4060
3761	20671	4055
3762	20676	4049
3763	20683	4044
3764	20688	4038
3765	20694	4033
3766	20699	4027
3767	20705	4022
3768	20710	4016
3769	20716	4011
3770	20721	4005
3771	20727	4000
3772	20734	3995
3773	20740	3989
3774	20745	3984
3775	20752	3978
3776	20757	3973
3777	20762	3967
3778	20768	3962
3779	20773	3956
3780	20779	3951
3781	20785	3946
3782	20791	3940
3783	20797	3935
3784	20803	3929
3785	20809	3924
3786	20814	3918
3787	20820	3913
3788	20827	3908
3789	20836	3903
3790	20842	3897
3791	20848	3892
3792	20854	3887
3793	20860	3881
3794	20866	3876
3795	20871	3870
3796	20877	3865
3797	20884	3860
3798	20890	3854
3799	20896	3849
3800	20903	3844
3801	20908	3838
3802	20915	3833
3803	20920	3827
3804	20926	3822
3805	20933	3817
3806	20940	3811
3807	20947	3806
3808	20952	3801
3809	20957	3795
3810	20963	3790
3811	20968	3784
3812	20974	3778
3813	20980	3773
3814	20985	3768
3815	20991	3762
3816	20997	3757
3817	21003	3751
3818	21008	3746
3819	21014	3740
3820	21019	3735
3821	21025	3729
3822	21032	3724
3823	21037	3719
3824	21043	3713
3825	21048	3708
3826	21054	3702
3827	21059	3697
3828	21065	3691
3829	21071	3686
3830	21077	3680
3831	21083	3675
3832	21088	3669
3833	21094	3664
3834	21100	3658
3835	21105	3653
3836	21111	3647
3837	21117	3642
3838	21123	3637
3839	21130	3631
3840	21135	3626
3841	21141	3620
3842	21147	3615
3843	21152	3609
3844	21157	3604
3845	21163	3598
3846	21169	3593
3847	21175	3587
3848	21181	3582
3849	21187	3577
3850	21193	3571
3851	21199	3566
3852	21205	3560
3853	21212	3555
3854	21217	3550
3855	21224	3544
3856	21230	3539
3857	21236	3533
3858	21242	3528
3859	21248	3523
3860	21253	3517
3861	21259	3512
3862	21265	3506
3863	21271	3501
3864	21277	3495
3865	21283	3490
3866	21289	3484
3867	21296	3479
3868	21301	3474
3869	21308	3468
3870	21313	3463
3871	21319	3457
3872	21325	3452
3873	21331	3446
3874	21337	3441
3875	21343	3436
3876	21348	3430
3877	21353	3424
3878	21359	3419
3879	21364	3413
3880	21369	3408
3881	21375	3402
3882	21381	3397
3883	21387	3391
3884	21392	3386
3885	21398	3381
3886	21403	3375
3887	21409	3370
3888	21415	3364
3889	21421	3359
3890	21426	3353
3891	21432	3348
3892	21437	3342
3893	21443	3337
3894	21448	3331
3895	21454	3326
3896	21459	3320
3897	21464	3315
3898	21470	3309
3899	21476	3304
3900	21482	3298
3901	21488	3293
3902	21495	3287
3903	21500	3282
3904	21506	3276
3905	21511	3271
3906	21516	3265
3907	21523	3260
3908	21530	3255
3909	21535	3249
3910	21541	3244
3911	21546	3238
3912	21551	3233
3913	21557	3227
3914	21562	3221
3915	21568	3216
3916	21574	3211
3917	21581	3205
3918	21587	3200
3919	21593	3195
3920	21599	3189
3921	21605	3184
3922	21611	3178
3923	21616	3173
3924	21624	3167
3925	21629	3162
3926	21636	3157
3927	21641	3151
3928	21646	3145
3929	21653	3140
3930	21658	3135
3931	21664	3129
3932	21671	3124
3933	21676	3118
3934	21682	3113
3935	21688	3107
3936	21694	3102
3937	21699	3096
3938	21705	3091
3939	21711	3085
3940	21717	3080
3941	21723	3075
3942	21729	3069
3943	21736	3064
3944	21741	3058
3945	21747	3053
3946	21752	3047
3947	21758	3042
3948	21764	3036
3949	21771	3031
3950	21778	3026
3951	21784	3020
3952	21790	3015
3953	21796	3009
3954	21803	3004
3955	21809	2999
3956	21816	2993
3957	21825	2988
3958	21833	2983
3959	21839	2978
3960	21845	2972
3961	21852	2967
3962	21857	2961
3963	21864	2956
3964	21870	2950
3965	21876	2945
3966	21882	2940
3967	21887	2934
3968	21893	2929
3969	21899	2923
3970	21904	2918
3971	21909	2912
3972	21914	2906
3973	21919	2901
3974	21925	2895
3975	21932	2890
3976	21937	2884
3977	21942	2879
3978	21948	2873
3979	21953	2868
3980	21958	2862
3981	21964	2857
3982	21969	2851
3983	21976	2846
3984	21982	2840
3985	21987	2835
3986	21992	2829
3987	21997	2824
3988	22002	2818
3989	22008	2813
3990	22013	2807
3991	22018	2801
3992	22024	2796
3993	22030	2791
3994	22036	2785
3995	22042	2780
3996	22047	2774
3997	22052	2768
3998	22058	2763
3999	22064	2758
4000	22070	2752
4001	22077	2747
4002	22082	2741
4003	22088	2736
4004	22094	2730
4005	22099	2725
4006	22105	2719
4007	22111	2714
4008	22116	2708
4009	22123	2703
4010	22129	2697
4011	22135	2692
4012	22141	2686
4013	22146	2681
4014	22151	2675
4015	22158	2670
4016	22163	2664
4017	22170	2659
4018	22176	2654
4019	22182	2648
4020	22188	2643
4021	22194	2637
4022	22199	2632
4023	22205	2626
4024	22210	2621
4025	22215	2615
4026	22222	2610
4027	22228	2604
4028	22235	2599
4029	22242	2594
4030	22248	2588
4031	22254	2583
4032	22260	2577
4033	22267	2572
4034	22274	2567
4035	22281	2561
4036	22287	2556
4037	22292	2550
4038	22297	2544
4039	22303	2539
4040	22308	2533
4041	22314	2528
4042	22320	2522
4043	22326	2517
4044	22332	2512
4045	22338	2506
4046	22343	2501
4047	22349	2495
4048	22355	2490
4049	22361	2484
4050	22367	2479
4051	22375	2473
4052	22381	2468
4053	22387	2462
4054	22392	2457
4055	22398	2451
4056	22403	2446
4057	22408	2440
4058	22414	2435
4059	22420	2429
4060	22426	2424
4061	22431	2418
4062	22437	2413
4063	22442	2407
4064	22448	2402
4065	22453	2396
4066	22459	2391
4067	22465	2385
4068	22471	2380
4069	22477	2374
4070	22482	2369
4071	22488	2363
4072	22493	2358
4073	22498	2352
4074	22503	2347
4075	22509	2341
4076	22514	2335
4077	22521	2330
4078	22526	2325
4079	22533	2319
4080	22538	2314
4081	22544	2308
4082	22550	2303
4083	22556	2297
4084	22561	2292
4085	22567	2286
4086	22573	2281
4087	22578	2275
4088	22585	2270
4089	22590	2264
4090	22595	2259
4091	22601	2253
4092	22606	2247
4093	22612	2242
4094	22618	2236
4095	22624	2231
4096	22630	2226
4097	22637	2220
4098	22642	2215
4099	22648	2209
4100	22653	2204
4101	22659	2198
4102	22664	2193
4103	22670	2187
4104	22676	2181
4105	22681	2176
4106	22686	2170
4107	22691	2165
4108	22697	2159
4109	22702	2154
4110	22707	2148
4111	22713	2143
4112	22719	2137
4113	22725	2132
4114	22731	2126
4115	22736	2121
4116	22741	2115
4117	22747	2110
4118	22752	2104
4119	22758	2099
4120	22764	2093
4121	22770	2088
4122	22775	2082
4123	22782	2077
4124	22788	2071
4125	22795	2066
4126	22801	2060
4127	22807	2055
4128	22813	2049
4129	22819	2044
4130	22826	2038
4131	22832	2033
4132	22838	2028
4133	22844	2022
4134	22851	2017
4135	22857	2011
4136	22864	2006
4137	22871	2000
4138	22877	1995
4139	22883	1989
4140	22888	1984
4141	22894	1978
4142	22899	1973
4143	22905	1967
4144	22911	1962
4145	22917	1956
4146	22922	1951
4147	22928	1945
4148	22934	1940
4149	22939	1934
4150	22944	1929
4151	22950	1923
4152	22956	1918
4153	22963	1912
4154	22969	1907
4155	22975	1901
4156	22980	1896
4157	22985	1890
4158	22990	1885
4159	22995	1879
4160	23001	1873
4161	23007	1868
4162	23013	1862
4163	23018	1857
4164	23024	1851
4165	23029	1846
4166	23035	1840
4167	23040	1835
4168	23046	1829
4169	23051	1824
4170	23057	1818
4171	23063	1813
4172	23069	1807
4173	23074	1802
4174	23080	1796
4175	23085	1791
4176	23091	1785
4177	23096	1780
4178	23101	1774
4179	23107	1769
4180	23113	1763
4181	23119	1757
4182	23124	1752
4183	23129	1746
4184	23135	1741
4185	23140	1735
4186	23146	1730
4187	23151	1724
4188	23158	1719
4189	23163	1713
4190	23169	1708
4191	23174	1702
4192	23179	1697
4193	23185	1691
4194	23190	1686
4195	23195	1680
4196	23201	1675
4197	23207	1669
4198	23213	1663
4199	23218	1658
4200	23223	1652
4201	23229	1647
4202	23234	1641
4203	23239	1636
4204	23245	1630
4205	23251	1625
4206	23257	1619
4207	23263	1614
4208	23270	1608
4209	23275	1603
4210	23281	1597
4211	23287	1592
4212	23292	1586
4213	23298	1581
4214	23304	1575
4215	23310	1570
4216	23316	1564
4217	23322	1559
4218	23327	1553
4219	23333	1548
4220	23338	1542
4221	23344	1537
4222	23350	1531
4223	23357	1526
4224	23363	1520
4225	23370	1515
4226	23376	1509
4227	23381	1504
4228	23387	1498
4229	23392	1493
4230	23399	1487
4231	23405	1482
4232	23411	1476
4233	23418	1471
4234	23423	1465
4235	23428	1460
4236	23435	1454
4237	23441	1449
4238	23447	1443
4239	23454	1438
4240	23460	1432
4241	23466	1427
4242	23472	1421
4243	23477	1416
4244	23484	1410
4245	23489	1405
4246	23495	1399
4247	23501	1394
4248	23507	1388
4249	23513	1383
4250	23518	1377
4251	23523	1372
4252	23529	1366
4253	23534	1360
4254	23539	1355
4255	23546	1349
4256	23553	1344
4257	23559	1338
4258	23564	1333
4259	23570	1327
4260	23576	1322
4261	23582	1316
4262	23587	1311
4263	23593	1305
4264	23600	1300
4265	23605	1294
4266	23611	1289
4267	23617	1283
4268	23622	1278
4269	23627	1272
4270	23633	1267
4271	23638	1261
4272	23645	1256
4273	23652	1250
4274	23658	1245
4275	23664	1239
4276	23669	1234
4277	23675	1228
4278	23680	1223
4279	23686	1217
4280	23691	1211
4281	23697	1206
4282	23703	1200
4283	23709	1195
4284	23715	1189
4285	23720	1184
4286	23726	1178
4287	23732	1173
4288	23738	1167
4289	23744	1162
4290	23751	1156
4291	23757	1151
4292	23764	1145
4293	23770	1140
4294	23776	1134
4295	23782	1129
4296	23788	1123
4297	23794	1118
4298	23800	1112
4299	23806	1107
4300	23812	1101
4301	23817	1096
4302	23822	1090
4303	23828	1085
4304	23835	1079
4305	23841	1074
4306	23847	1068
4307	23854	1063
4308	23860	1057
4309	23866	1052
4310	23871	1046
4311	23877	1041
4312	23882	1035
4313	23888	1029
4314	23894	1024
4315	23901	1018
4316	23907	1013
4317	23913	1007
4318	23918	1002
4319	23925	996
4320	23931	991
4321	23936	985
4322	23943	980
4323	23950	974
4324	23955	969
4325	23961	963
4326	23967	958
4327	23973	952
4328	23978	947
4329	23984	941
4330	23990	936
4331	23996	930
4332	24002	925
4333	24007	919
4334	24012	913
4335	24018	908
4336	24023	902
4337	24029	897
4338	24035	891
4339	24041	886
4340	24048	880
4341	24053	875
4342	24059	869
4343	24065	864
4344	24070	858
4345	24076	853
4346	24081	847
4347	24087	842
4348	24093	836
4349	24099	831
4350	24104	825
4351	24110	819
4352	24115	814
4353	24120	808
4354	24126	803
4355	24132	797
4356	24138	792
4357	24144	786
4358	24150	781
4359	24155	775
4360	24161	770
4361	24166	764
4362	24172	759
4363	24177	753
4364	24183	747
4365	24189	742
4366	24195	736
4367	24201	731
4368	24206	725
4369	24212	720
4370	24217	714
4371	24223	709
4372	24229	703
4373	24235	698
4374	24242	692
4375	24247	687
4376	24253	681
4377	24258	676
4378	24264	670
4379	24270	664
4380	24275	659
4381	24281	653
4382	24287	648
4383	24293	642
4384	24299	637
4385	24305	631
4386	24310	626
4387	24315	620
4388	24321	615
4389	24326	609
4390	24332	604
4391	24339	598
4392	24346	592
4393	24351	587
4394	24357	581
4395	24362	576
4396	24368	570
4397	24373	565
4398	24379	559
4399	24385	554
4400	24391	548
4401	24397	543
4402	24403	537
4403	24408	532
4404	24413	526
4405	24419	520
4406	24425	515
4407	24431	509
4408	24437	504
4409	24443	498
4410	24449	493
4411	24455	487
4412	24460	482
4413	24466	476
4414	24471	471
4415	24477	465
4416	24483	460
4417	24489	454
4418	24495	448
4419	24501	443
4420	24507	437
4421	24512	432
4422	24518	426
4423	24524	421
4424	24529	415
4425	24536	410
4426	24543	404
4427	24549	399
4428	24554	393
4429	24560	388
4430	24566	382
4431	24572	377
4432	24577	371
4433	24583	365
4434	24590	360
4435	24596	354
4436	24602	349
4437	24607	343
4438	24612	338
4439	24618	332
4440	24623	327
4441	24628	321
4442	24634	316
4443	24640	310
4444	24645	304
4445	24651	299
4446	24657	293
4447	24662	288
4448	24667	282
4449	24673	277
4450	24679	271
4451	24685	266
4452	24691	260
4453	24697	255
4454	24703	249
4455	24708	243
4456	24714	238
4457	24720	232
4458	24726	227
4459	24733	221
4460	24739	216
4461	24745	210
4462	24750	205
4463	24756	199
4464	24761	194
4465	24767	188
4466	24773	183
4467	24781	177
4468	24787	171
4469	24793	166
4470	24799	160
4471	24804	155
4472	24810	149
4473	24816	144
4474	24823	138
4475	24830	133
4476	24836	127
4477	24841	122
4478	24847	116
4479	24852	110
4480	24857	105
4481	24863	99
4482	24869	94
4483	24875	88
4484	24882	83
4485	24887	77
4486	24894	72
4487	24899	66
4488	24904	61
4489	24910	55
4490	24916	49
4491	24922	44
4492	24929	38
4493	24934	33
4494	24939	27
4495	24946	22
4496	24951	16
4497	24957	11
4498	24962	5
4499	24967	0
